symbol,date,pattern,signal_time,entry_time,entry,sl,tp,rr,exit_reason,pnl_r,exit_time
NAS100,2025-12-16,D_FIRST_PULLBACK,2025-12-16 02:45:00+00:00,2025-12-16 03:00:00+00:00,24904.61,24848.61,25016.61,2.0,SL_HIT,-1.0,2025-12-16 06:30:00+00:00
NAS100,2025-12-16,D_FIRST_PULLBACK,2025-12-16 10:30:00+00:00,2025-12-16 10:45:00+00:00,25014.16,24981.66,25079.16,2.0,TP_HIT,2.0,2025-12-16 12:30:00+00:00
NAS100,2025-12-16,D_FIRST_PULLBACK,2025-12-16 13:45:00+00:00,2025-12-16 14:00:00+00:00,25143.04,24956.16,25516.8,2.0,SL_HIT,-1.0,2025-12-16 14:15:00+00:00
NAS100,2025-12-16,D_FIRST_PULLBACK,2025-12-16 15:30:00+00:00,2025-12-16 15:45:00+00:00,25007.66,24964.29,25094.4,2.0,TP_HIT,2.0,2025-12-16 16:00:00+00:00
NAS100,2025-12-16,D_FIRST_PULLBACK,2025-12-16 18:30:00+00:00,2025-12-16 18:45:00+00:00,25069.54,24978.54,25251.54,2.0,EOD,0.0,2025-12-16 23:45:00+00:00
NAS100,2025-12-17,D_FIRST_PULLBACK,2025-12-17 00:45:00+00:00,2025-12-17 01:00:00+00:00,25112.2,25066.82,25202.96,2.0,SL_HIT,-1.0,2025-12-17 04:00:00+00:00
NAS100,2025-12-17,D_FIRST_PULLBACK,2025-12-17 07:15:00+00:00,2025-12-17 07:30:00+00:00,25166.75,25143.75,25212.75,2.0,TP_HIT,2.0,2025-12-17 08:30:00+00:00
NAS100,2025-12-17,D_FIRST_PULLBACK,2025-12-17 10:30:00+00:00,2025-12-17 10:45:00+00:00,25246.0,25222.75,25292.5,2.0,SL_HIT,-1.0,2025-12-17 12:00:00+00:00
NAS100,2025-12-17,D_FIRST_PULLBACK,2025-12-17 16:15:00+00:00,2025-12-17 16:30:00+00:00,24798.5,24739.0,24917.5,2.0,SL_HIT,-1.0,2025-12-17 17:30:00+00:00
NAS100,2025-12-17,D_FIRST_PULLBACK,2025-12-17 18:45:00+00:00,2025-12-17 19:00:00+00:00,24730.0,24678.25,24833.5,2.0,SL_HIT,-1.0,2025-12-17 19:45:00+00:00
NAS100,2025-12-17,D_FIRST_PULLBACK,2025-12-17 20:00:00+00:00,2025-12-17 20:15:00+00:00,24748.45,24643.95,24957.45,2.0,EOD,0.0,2025-12-17 23:45:00+00:00
NAS100,2025-12-18,D_FIRST_PULLBACK,2025-12-18 01:00:00+00:00,2025-12-18 01:15:00+00:00,24737.36,24710.23,24791.62,2.0,SL_HIT,-1.0,2025-12-18 02:00:00+00:00
NAS100,2025-12-18,D_FIRST_PULLBACK,2025-12-18 04:30:00+00:00,2025-12-18 04:45:00+00:00,24745.48,24724.23,24787.98,2.0,SL_HIT,-1.0,2025-12-18 05:45:00+00:00
NAS100,2025-12-18,D_FIRST_PULLBACK,2025-12-18 06:00:00+00:00,2025-12-18 06:15:00+00:00,24776.78,24712.98,24904.38,2.0,TP_HIT,2.0,2025-12-18 12:30:00+00:00
NAS100,2025-12-18,D_FIRST_PULLBACK,2025-12-18 16:30:00+00:00,2025-12-18 16:45:00+00:00,25103.03,24943.91,25421.27,2.0,EOD,0.0,2025-12-18 23:45:00+00:00
NAS100,2025-12-19,B_FLAT_TOP,2025-12-19 00:45:00+00:00,2025-12-19 00:45:00+00:00,25027.5,24973.12,25136.26,2.0,TP_HIT,2.0,2025-12-19 07:00:00+00:00
NAS100,2025-12-19,D_FIRST_PULLBACK,2025-12-19 08:15:00+00:00,2025-12-19 08:30:00+00:00,25149.55,25117.3,25214.05,2.0,SL_HIT,-1.0,2025-12-19 09:00:00+00:00
NAS100,2025-12-19,D_FIRST_PULLBACK,2025-12-19 12:15:00+00:00,2025-12-19 12:30:00+00:00,25074.05,25035.05,25152.05,2.0,TP_HIT,2.0,2025-12-19 13:30:00+00:00
NAS100,2025-12-19,D_FIRST_PULLBACK,2025-12-19 15:00:00+00:00,2025-12-19 15:15:00+00:00,25288.17,25221.17,25422.17,2.0,EOD,0.0,2025-12-19 20:45:00+00:00
NAS100,2025-12-22,D_FIRST_PULLBACK,2025-12-22 08:00:00+00:00,2025-12-22 08:15:00+00:00,25471.11,25449.11,25515.11,2.0,TP_HIT,2.0,2025-12-22 12:15:00+00:00
NAS100,2025-12-22,D_FIRST_PULLBACK,2025-12-22 12:45:00+00:00,2025-12-22 13:00:00+00:00,25520.48,25498.86,25563.72,2.0,SL_HIT,-1.0,2025-12-22 13:30:00+00:00
NAS100,2025-12-22,D_FIRST_PULLBACK,2025-12-22 15:45:00+00:00,2025-12-22 16:00:00+00:00,25482.98,25457.73,25533.48,2.0,SL_HIT,-1.0,2025-12-22 16:30:00+00:00
NAS100,2025-12-22,D_FIRST_PULLBACK,2025-12-22 16:45:00+00:00,2025-12-22 17:00:00+00:00,25489.23,25454.86,25557.97,2.0,SL_HIT,-1.0,2025-12-22 17:15:00+00:00
NAS100,2025-12-22,D_FIRST_PULLBACK,2025-12-22 17:30:00+00:00,2025-12-22 17:45:00+00:00,25463.61,25441.48,25507.87,2.0,EOD,0.0,2025-12-22 23:45:00+00:00
NAS100,2025-12-23,D_FIRST_PULLBACK,2025-12-23 07:15:00+00:00,2025-12-23 07:30:00+00:00,25467.73,25436.73,25529.73,2.0,SL_HIT,-1.0,2025-12-23 11:15:00+00:00
NAS100,2025-12-23,D_FIRST_PULLBACK,2025-12-23 11:45:00+00:00,2025-12-23 12:00:00+00:00,25455.48,25432.23,25501.98,2.0,SL_HIT,-1.0,2025-12-23 12:15:00+00:00
NAS100,2025-12-23,D_FIRST_PULLBACK,2025-12-23 13:15:00+00:00,2025-12-23 13:30:00+00:00,25413.98,25380.1,25481.74,2.0,TP_HIT,2.0,2025-12-23 13:45:00+00:00
NAS100,2025-12-25,D_FIRST_PULLBACK,2025-12-25 23:00:00+00:00,2025-12-25 23:15:00+00:00,25685.44,25657.19,25741.94,2.0,EOD,0.0,2025-12-25 23:45:00+00:00
NAS100,2025-12-26,D_FIRST_PULLBACK,2025-12-26 14:15:00+00:00,2025-12-26 14:30:00+00:00,25662.99,25614.49,25759.99,2.0,EOD,0.0,2025-12-26 20:45:00+00:00
NAS100,2025-12-28,D_FIRST_PULLBACK,2025-12-28 23:30:00+00:00,2025-12-28 23:45:00+00:00,25664.69,25642.07,25709.93,2.0,EOD,0.0,
NAS100,2025-12-29,D_FIRST_PULLBACK,2025-12-29 01:45:00+00:00,2025-12-29 02:00:00+00:00,25634.19,25613.94,25674.69,2.0,SL_HIT,-1.0,2025-12-29 04:15:00+00:00
NAS100,2025-12-29,D_FIRST_PULLBACK,2025-12-29 05:15:00+00:00,2025-12-29 05:30:00+00:00,25624.69,25600.94,25672.19,2.0,SL_HIT,-1.0,2025-12-29 05:45:00+00:00
NAS100,2025-12-29,D_FIRST_PULLBACK,2025-12-29 08:00:00+00:00,2025-12-29 08:15:00+00:00,25548.37,25520.62,25603.87,2.0,SL_HIT,-1.0,2025-12-29 12:45:00+00:00
NAS100,2025-12-29,D_FIRST_PULLBACK,2025-12-29 13:30:00+00:00,2025-12-29 13:45:00+00:00,25581.99,25445.62,25854.73,2.0,SL_HIT,-1.0,2025-12-29 16:15:00+00:00
NAS100,2025-12-29,D_FIRST_PULLBACK,2025-12-29 18:15:00+00:00,2025-12-29 18:30:00+00:00,25499.49,25472.74,25552.99,2.0,TP_HIT,2.0,2025-12-29 18:45:00+00:00
NAS100,2025-12-30,D_FIRST_PULLBACK,2025-12-30 00:45:00+00:00,2025-12-30 01:00:00+00:00,25515.87,25494.74,25558.13,2.0,SL_HIT,-1.0,2025-12-30 01:45:00+00:00
NAS100,2025-12-30,D_FIRST_PULLBACK,2025-12-30 04:45:00+00:00,2025-12-30 05:00:00+00:00,25535.87,25513.37,25580.87,2.0,SL_HIT,-1.0,2025-12-30 05:15:00+00:00
NAS100,2025-12-30,D_FIRST_PULLBACK,2025-12-30 13:00:00+00:00,2025-12-30 13:15:00+00:00,25511.67,25483.17,25568.67,2.0,SL_HIT,-1.0,2025-12-30 13:30:00+00:00
NAS100,2025-12-30,D_FIRST_PULLBACK,2025-12-30 13:45:00+00:00,2025-12-30 14:00:00+00:00,25547.29,25466.04,25709.79,2.0,SL_HIT,-1.0,2025-12-30 19:45:00+00:00
NAS100,2025-12-31,D_FIRST_PULLBACK,2025-12-31 02:00:00+00:00,2025-12-31 02:15:00+00:00,25421.85,25398.6,25468.35,2.0,SL_HIT,-1.0,2025-12-31 04:45:00+00:00
NAS100,2025-12-31,D_FIRST_PULLBACK,2025-12-31 09:15:00+00:00,2025-12-31 09:30:00+00:00,25379.53,25355.03,25428.53,2.0,TP_HIT,2.0,2025-12-31 12:15:00+00:00
NAS100,2025-12-31,D_FIRST_PULLBACK,2025-12-31 17:00:00+00:00,2025-12-31 17:15:00+00:00,25396.78,25365.9,25458.54,2.0,SL_HIT,-1.0,2025-12-31 18:30:00+00:00
NAS100,2025-12-31,D_FIRST_PULLBACK,2025-12-31 19:30:00+00:00,2025-12-31 19:45:00+00:00,25299.4,25264.65,25368.9,2.0,SL_HIT,-1.0,2025-12-31 20:00:00+00:00
NAS100,2026-01-01,D_FIRST_PULLBACK,2026-01-01 23:15:00+00:00,2026-01-01 23:30:00+00:00,25302.56,25271.44,25364.8,2.0,EOD,0.0,2026-01-01 23:45:00+00:00
NAS100,2026-01-02,D_FIRST_PULLBACK,2026-01-02 02:45:00+00:00,2026-01-02 03:00:00+00:00,25422.44,25393.44,25480.44,2.0,TP_HIT,2.0,2026-01-02 07:00:00+00:00
NAS100,2026-01-02,D_FIRST_PULLBACK,2026-01-02 07:45:00+00:00,2026-01-02 08:00:00+00:00,25504.36,25473.61,25565.86,2.0,SL_HIT,-1.0,2026-01-02 13:00:00+00:00
NAS100,2026-01-02,D_FIRST_PULLBACK,2026-01-02 13:30:00+00:00,2026-01-02 13:45:00+00:00,25487.36,25436.86,25588.36,2.0,SL_HIT,-1.0,2026-01-02 14:00:00+00:00
NAS100,2026-01-02,D_FIRST_PULLBACK,2026-01-02 16:00:00+00:00,2026-01-02 16:15:00+00:00,25193.99,25101.86,25378.25,2.0,SL_HIT,-1.0,2026-01-02 17:45:00+00:00
NAS100,2026-01-02,D_FIRST_PULLBACK,2026-01-02 18:00:00+00:00,2026-01-02 18:15:00+00:00,25183.36,25062.86,25424.36,2.0,EOD,0.0,2026-01-02 20:45:00+00:00
NAS100,2026-01-04,B_FLAT_TOP,2026-01-04 22:45:00+00:00,2026-01-04 22:45:00+00:00,25264.13,25237.63,25317.13,2.0,EOD,0.0,2026-01-04 23:45:00+00:00
NAS100,2026-01-05,D_FIRST_PULLBACK,2026-01-05 01:45:00+00:00,2026-01-05 02:00:00+00:00,25280.63,25259.76,25322.37,2.0,TP_HIT,2.0,2026-01-05 07:00:00+00:00
NAS100,2026-01-05,D_FIRST_PULLBACK,2026-01-05 12:30:00+00:00,2026-01-05 12:45:00+00:00,25353.81,25326.93,25407.57,2.0,TP_HIT,2.0,2026-01-05 13:00:00+00:00
NAS100,2026-01-05,D_FIRST_PULLBACK,2026-01-05 17:30:00+00:00,2026-01-05 17:45:00+00:00,25424.31,25363.81,25545.31,2.0,SL_HIT,-1.0,2026-01-05 18:30:00+00:00
NAS100,2026-01-06,D_FIRST_PULLBACK,2026-01-06 01:30:00+00:00,2026-01-06 01:45:00+00:00,25423.47,25402.22,25465.97,2.0,TP_HIT,2.0,2026-01-06 05:00:00+00:00
NAS100,2026-01-06,D_FIRST_PULLBACK,2026-01-06 07:45:00+00:00,2026-01-06 08:00:00+00:00,25382.52,25336.77,25474.02,2.0,TP_HIT,2.0,2026-01-06 13:30:00+00:00
NAS100,2026-01-06,D_FIRST_PULLBACK,2026-01-06 15:15:00+00:00,2026-01-06 15:30:00+00:00,25486.89,25449.39,25561.89,2.0,TP_HIT,2.0,2026-01-06 16:30:00+00:00
NAS100,2026-01-06,D_FIRST_PULLBACK,2026-01-06 17:45:00+00:00,2026-01-06 18:00:00+00:00,25614.39,25559.89,25723.39,2.0,EOD,0.0,2026-01-06 23:45:00+00:00
NAS100,2026-01-07,D_FIRST_PULLBACK,2026-01-07 08:30:00+00:00,2026-01-07 08:45:00+00:00,25563.93,25539.68,25612.43,2.0,TP_HIT,2.0,2026-01-07 13:30:00+00:00
NAS100,2026-01-07,D_FIRST_PULLBACK,2026-01-07 14:15:00+00:00,2026-01-07 14:30:00+00:00,25679.55,25625.3,25788.05,2.0,TP_HIT,2.0,2026-01-07 16:00:00+00:00
NAS100,2026-01-07,D_FIRST_PULLBACK,2026-01-07 17:30:00+00:00,2026-01-07 17:45:00+00:00,25782.3,25739.55,25867.8,2.0,SL_HIT,-1.0,2026-01-07 18:00:00+00:00
NAS100,2026-01-07,D_FIRST_PULLBACK,2026-01-07 23:30:00+00:00,2026-01-07 23:45:00+00:00,25649.28,25622.78,25702.28,2.0,EOD,0.0,
NAS100,2026-01-08,D_FIRST_PULLBACK,2026-01-08 05:30:00+00:00,2026-01-08 05:45:00+00:00,25516.03,25487.28,25573.53,2.0,TP_HIT,2.0,2026-01-08 06:15:00+00:00
NAS100,2026-01-08,D_FIRST_PULLBACK,2026-01-08 11:15:00+00:00,2026-01-08 11:30:00+00:00,25589.83,25562.58,25644.33,2.0,SL_HIT,-1.0,2026-01-08 13:30:00+00:00
NAS100,2026-01-08,D_FIRST_PULLBACK,2026-01-08 14:00:00+00:00,2026-01-08 14:15:00+00:00,25494.95,25385.95,25712.95,2.0,EOD,0.0,2026-01-08 23:45:00+00:00
NAS100,2026-01-09,D_FIRST_PULLBACK,2026-01-09 00:45:00+00:00,2026-01-09 01:00:00+00:00,25470.11,25446.36,25517.61,2.0,TP_HIT,2.0,2026-01-09 05:00:00+00:00
NAS100,2026-01-09,D_FIRST_PULLBACK,2026-01-09 06:45:00+00:00,2026-01-09 07:00:00+00:00,25491.78,25471.16,25533.02,2.0,TP_HIT,2.0,2026-01-09 08:30:00+00:00
NAS100,2026-01-09,D_FIRST_PULLBACK,2026-01-09 10:15:00+00:00,2026-01-09 10:30:00+00:00,25564.16,25539.91,25612.66,2.0,SL_HIT,-1.0,2026-01-09 11:15:00+00:00
NAS100,2026-01-09,D_FIRST_PULLBACK,2026-01-09 11:45:00+00:00,2026-01-09 12:00:00+00:00,25568.16,25532.91,25638.66,2.0,TP_HIT,2.0,2026-01-09 13:00:00+00:00
NAS100,2026-01-09,D_FIRST_PULLBACK,2026-01-09 13:30:00+00:00,2026-01-09 13:45:00+00:00,25569.91,25468.28,25773.17,2.0,SL_HIT,-1.0,2026-01-09 14:00:00+00:00
NAS100,2026-01-09,D_FIRST_PULLBACK,2026-01-09 14:15:00+00:00,2026-01-09 14:30:00+00:00,25673.91,25438.41,26144.91,2.0,EOD,0.0,2026-01-09 20:45:00+00:00
NAS100,2026-01-12,D_FIRST_PULLBACK,2026-01-12 00:45:00+00:00,2026-01-12 01:00:00+00:00,25605.55,25551.8,25713.05,2.0,SL_HIT,-1.0,2026-01-12 02:45:00+00:00
NAS100,2026-01-12,D_FIRST_PULLBACK,2026-01-12 05:00:00+00:00,2026-01-12 05:15:00+00:00,25544.8,25505.67,25623.06,2.0,SL_HIT,-1.0,2026-01-12 07:15:00+00:00
NAS100,2026-01-12,D_FIRST_PULLBACK,2026-01-12 08:45:00+00:00,2026-01-12 09:00:00+00:00,25526.85,25494.6,25591.35,2.0,TP_HIT,2.0,2026-01-12 13:30:00+00:00
NAS100,2026-01-12,D_FIRST_PULLBACK,2026-01-12 15:00:00+00:00,2026-01-12 15:15:00+00:00,25773.6,25692.22,25936.36,2.0,EOD,0.0,2026-01-12 23:45:00+00:00
NAS100,2026-01-13,D_FIRST_PULLBACK,2026-01-13 00:45:00+00:00,2026-01-13 01:00:00+00:00,25710.43,25677.43,25776.43,2.0,TP_HIT,2.0,2026-01-13 12:30:00+00:00
NAS100,2026-01-13,D_FIRST_PULLBACK,2026-01-13 13:30:00+00:00,2026-01-13 13:45:00+00:00,25821.73,25762.73,25939.73,2.0,SL_HIT,-1.0,2026-01-13 14:00:00+00:00
NAS100,2026-01-13,D_FIRST_PULLBACK,2026-01-13 15:00:00+00:00,2026-01-13 15:15:00+00:00,25734.1,25641.35,25919.6,2.0,SL_HIT,-1.0,2026-01-13 19:30:00+00:00
NAS100,2026-01-13,D_FIRST_PULLBACK,2026-01-13 19:45:00+00:00,2026-01-13 20:00:00+00:00,25736.68,25634.85,25940.34,2.0,EOD,0.0,2026-01-13 23:45:00+00:00
NAS100,2026-01-14,D_FIRST_PULLBACK,2026-01-14 11:15:00+00:00,2026-01-14 11:30:00+00:00,25606.8,25534.8,25750.8,2.0,SL_HIT,-1.0,2026-01-14 13:30:00+00:00
NAS100,2026-01-14,D_FIRST_PULLBACK,2026-01-14 14:00:00+00:00,2026-01-14 14:15:00+00:00,25507.43,25366.55,25789.19,2.0,SL_HIT,-1.0,2026-01-14 14:45:00+00:00
NAS100,2026-01-14,D_FIRST_PULLBACK,2026-01-14 17:45:00+00:00,2026-01-14 18:00:00+00:00,25347.68,25254.05,25534.94,2.0,EOD,0.0,2026-01-14 23:45:00+00:00
NAS100,2026-01-15,D_FIRST_PULLBACK,2026-01-15 00:45:00+00:00,2026-01-15 01:00:00+00:00,25465.5,25398.37,25599.76,2.0,TP_HIT,2.0,2026-01-15 08:00:00+00:00
NAS100,2026-01-15,D_FIRST_PULLBACK,2026-01-15 11:45:00+00:00,2026-01-15 12:00:00+00:00,25687.55,25646.92,25768.81,2.0,TP_HIT,2.0,2026-01-15 13:15:00+00:00
NAS100,2026-01-15,D_FIRST_PULLBACK,2026-01-15 15:00:00+00:00,2026-01-15 15:15:00+00:00,25730.17,25639.55,25911.41,2.0,SL_HIT,-1.0,2026-01-15 18:15:00+00:00
NAS100,2026-01-16,D_FIRST_PULLBACK,2026-01-16 01:15:00+00:00,2026-01-16 01:30:00+00:00,25627.14,25601.64,25678.14,2.0,TP_HIT,2.0,2026-01-16 07:00:00+00:00
NAS100,2026-01-16,D_FIRST_PULLBACK,2026-01-16 07:45:00+00:00,2026-01-16 08:00:00+00:00,25655.19,25634.44,25696.69,2.0,TP_HIT,2.0,2026-01-16 09:45:00+00:00
NAS100,2026-01-16,D_FIRST_PULLBACK,2026-01-16 10:15:00+00:00,2026-01-16 10:30:00+00:00,25706.19,25686.19,25746.19,2.0,SL_HIT,-1.0,2026-01-16 10:45:00+00:00
NAS100,2026-01-16,D_FIRST_PULLBACK,2026-01-16 11:30:00+00:00,2026-01-16 11:45:00+00:00,25684.19,25659.44,25733.69,2.0,SL_HIT,-1.0,2026-01-16 12:00:00+00:00
NAS100,2026-01-16,D_FIRST_PULLBACK,2026-01-16 14:45:00+00:00,2026-01-16 15:00:00+00:00,25519.56,25430.56,25697.56,2.0,EOD,0.0,2026-01-16 20:45:00+00:00
NAS100,2026-01-18,D_FIRST_PULLBACK,2026-01-18 23:30:00+00:00,2026-01-18 23:45:00+00:00,25285.15,25224.53,25406.39,2.0,EOD,0.0,
NAS100,2026-01-19,D_FIRST_PULLBACK,2026-01-19 01:00:00+00:00,2026-01-19 01:15:00+00:00,25263.78,25234.78,25321.78,2.0,SL_HIT,-1.0,2026-01-19 02:15:00+00:00
NAS100,2026-01-19,D_FIRST_PULLBACK,2026-01-19 04:15:00+00:00,2026-01-19 04:30:00+00:00,25263.03,25219.4,25350.29,2.0,SL_HIT,-1.0,2026-01-19 06:00:00+00:00
NAS100,2026-01-19,D_FIRST_PULLBACK,2026-01-19 09:15:00+00:00,2026-01-19 09:30:00+00:00,25153.7,25105.95,25249.2,2.0,SL_HIT,-1.0,2026-01-19 13:30:00+00:00
NAS100,2026-01-19,D_FIRST_PULLBACK,2026-01-19 13:45:00+00:00,2026-01-19 14:00:00+00:00,25164.7,25085.08,25323.94,2.0,EOD,0.0,2026-01-19 23:45:00+00:00
NAS100,2026-01-20,D_FIRST_PULLBACK,2026-01-20 01:30:00+00:00,2026-01-20 01:45:00+00:00,25279.91,25242.78,25354.17,2.0,SL_HIT,-1.0,2026-01-20 03:45:00+00:00
NAS100,2026-01-20,D_FIRST_PULLBACK,2026-01-20 04:15:00+00:00,2026-01-20 04:30:00+00:00,25258.53,25218.41,25338.77,2.0,SL_HIT,-1.0,2026-01-20 05:00:00+00:00
NAS100,2026-01-20,D_FIRST_PULLBACK,2026-01-20 09:00:00+00:00,2026-01-20 09:15:00+00:00,25015.33,24947.58,25150.83,2.0,TP_HIT,2.0,2026-01-20 13:30:00+00:00
NAS100,2026-01-20,D_FIRST_PULLBACK,2026-01-20 14:15:00+00:00,2026-01-20 14:30:00+00:00,25212.21,25106.58,25423.47,2.0,SL_HIT,-1.0,2026-01-20 17:15:00+00:00
NAS100,2026-01-20,D_FIRST_PULLBACK,2026-01-20 19:45:00+00:00,2026-01-20 20:00:00+00:00,24994.41,24950.58,25082.07,2.0,EOD,0.0,2026-01-20 23:45:00+00:00
NAS100,2026-01-21,D_FIRST_PULLBACK,2026-01-21 02:15:00+00:00,2026-01-21 02:30:00+00:00,25076.41,25033.54,25162.15,2.0,SL_HIT,-1.0,2026-01-21 08:30:00+00:00
NAS100,2026-01-21,D_FIRST_PULLBACK,2026-01-21 09:15:00+00:00,2026-01-21 09:30:00+00:00,25031.84,24976.71,25142.1,2.0,SL_HIT,-1.0,2026-01-21 10:30:00+00:00
NAS100,2026-01-21,D_FIRST_PULLBACK,2026-01-21 11:15:00+00:00,2026-01-21 11:30:00+00:00,24925.84,24881.34,25014.84,2.0,TP_HIT,2.0,2026-01-21 13:00:00+00:00
NAS100,2026-01-21,D_FIRST_PULLBACK,2026-01-21 13:45:00+00:00,2026-01-21 14:00:00+00:00,25179.46,24983.09,25572.2,2.0,EOD,0.0,2026-01-21 23:45:00+00:00
NAS100,2026-01-22,D_FIRST_PULLBACK,2026-01-22 05:30:00+00:00,2026-01-22 05:45:00+00:00,25383.92,25341.17,25469.42,2.0,TP_HIT,2.0,2026-01-22 07:00:00+00:00
NAS100,2026-01-22,D_FIRST_PULLBACK,2026-01-22 11:15:00+00:00,2026-01-22 11:30:00+00:00,25541.22,25516.84,25589.98,2.0,TP_HIT,2.0,2026-01-22 12:45:00+00:00
NAS100,2026-01-22,D_FIRST_PULLBACK,2026-01-22 14:15:00+00:00,2026-01-22 14:30:00+00:00,25450.34,25395.22,25560.58,2.0,TP_HIT,2.0,2026-01-22 16:30:00+00:00
NAS100,2026-01-22,D_FIRST_PULLBACK,2026-01-22 18:00:00+00:00,2026-01-22 18:15:00+00:00,25558.84,25524.84,25626.84,2.0,SL_HIT,-1.0,2026-01-22 18:45:00+00:00
NAS100,2026-01-22,D_FIRST_PULLBACK,2026-01-22 19:45:00+00:00,2026-01-22 20:00:00+00:00,25519.42,25442.34,25673.58,2.0,SL_HIT,-1.0,2026-01-22 22:00:00+00:00
NAS100,2026-01-22,D_FIRST_PULLBACK,2026-01-22 22:15:00+00:00,2026-01-22 22:30:00+00:00,25475.8,25439.8,25547.8,2.0,EOD,0.0,2026-01-22 23:45:00+00:00
NAS100,2026-01-23,D_FIRST_PULLBACK,2026-01-23 02:00:00+00:00,2026-01-23 02:15:00+00:00,25554.3,25525.92,25611.06,2.0,SL_HIT,-1.0,2026-01-23 07:00:00+00:00
NAS100,2026-01-23,D_FIRST_PULLBACK,2026-01-23 11:45:00+00:00,2026-01-23 12:00:00+00:00,25489.35,25444.72,25578.61,2.0,SL_HIT,-1.0,2026-01-23 12:15:00+00:00
NAS100,2026-01-23,D_FIRST_PULLBACK,2026-01-23 13:15:00+00:00,2026-01-23 13:30:00+00:00,25467.35,25417.6,25566.85,2.0,TP_HIT,2.0,2026-01-23 14:00:00+00:00
NAS100,2026-01-23,D_FIRST_PULLBACK,2026-01-23 17:00:00+00:00,2026-01-23 17:15:00+00:00,25590.22,25543.97,25682.72,2.0,SL_HIT,-1.0,2026-01-23 20:15:00+00:00
NAS100,2026-01-25,B_FLAT_TOP,2026-01-25 22:45:00+00:00,2026-01-25 22:45:00+00:00,25428.96,25363.58,25559.72,2.0,EOD,0.0,2026-01-25 23:45:00+00:00
NAS100,2026-01-26,D_FIRST_PULLBACK,2026-01-26 02:00:00+00:00,2026-01-26 02:15:00+00:00,25515.08,25467.58,25610.08,2.0,TP_HIT,2.0,2026-01-26 07:15:00+00:00
NAS100,2026-01-26,D_FIRST_PULLBACK,2026-01-26 09:00:00+00:00,2026-01-26 09:15:00+00:00,25508.26,25452.63,25619.52,2.0,TP_HIT,2.0,2026-01-26 13:30:00+00:00
NAS100,2026-01-26,D_FIRST_PULLBACK,2026-01-26 13:45:00+00:00,2026-01-26 14:00:00+00:00,25706.51,25575.01,25969.51,2.0,EOD,0.0,2026-01-26 23:45:00+00:00
NAS100,2026-01-27,B_FLAT_TOP,2026-01-27 01:00:00+00:00,2026-01-27 01:00:00+00:00,25820.19,25656.64215,26147.2857,2.0,EOD,0.0,2026-01-27 23:45:00+00:00
NAS100,2026-01-28,D_FIRST_PULLBACK,2026-01-28 03:00:00+00:00,2026-01-28 03:15:00+00:00,26095.41,26068.66,26148.91,2.0,TP_HIT,2.0,2026-01-28 05:00:00+00:00
NAS100,2026-01-28,D_FIRST_PULLBACK,2026-01-28 08:45:00+00:00,2026-01-28 09:00:00+00:00,26160.71,26128.21,26225.71,2.0,SL_HIT,-1.0,2026-01-28 13:00:00+00:00
NAS100,2026-01-28,D_FIRST_PULLBACK,2026-01-28 13:30:00+00:00,2026-01-28 13:45:00+00:00,26162.46,26090.08,26307.22,2.0,SL_HIT,-1.0,2026-01-28 14:15:00+00:00
NAS100,2026-01-28,D_FIRST_PULLBACK,2026-01-28 15:00:00+00:00,2026-01-28 15:15:00+00:00,26059.33,26035.33,26107.33,2.0,SL_HIT,-1.0,2026-01-28 15:30:00+00:00
NAS100,2026-01-28,D_FIRST_PULLBACK,2026-01-28 16:00:00+00:00,2026-01-28 16:15:00+00:00,26027.58,25976.71,26129.32,2.0,SL_HIT,-1.0,2026-01-28 20:00:00+00:00
NAS100,2026-01-28,D_FIRST_PULLBACK,2026-01-28 20:15:00+00:00,2026-01-28 20:30:00+00:00,26138.28,25873.41,26668.02,2.0,EOD,0.0,2026-01-28 23:45:00+00:00
NAS100,2026-01-29,D_FIRST_PULLBACK,2026-01-29 02:00:00+00:00,2026-01-29 02:15:00+00:00,26058.9,26026.65,26123.4,2.0,TP_HIT,2.0,2026-01-29 04:30:00+00:00
NAS100,2026-01-29,D_FIRST_PULLBACK,2026-01-29 05:00:00+00:00,2026-01-29 05:15:00+00:00,26141.77,26106.65,26212.01,2.0,SL_HIT,-1.0,2026-01-29 07:00:00+00:00
NAS100,2026-01-29,D_FIRST_PULLBACK,2026-01-29 07:15:00+00:00,2026-01-29 07:30:00+00:00,26147.45,26105.82,26230.71,2.0,SL_HIT,-1.0,2026-01-29 08:45:00+00:00
NAS100,2026-01-29,D_FIRST_PULLBACK,2026-01-29 09:15:00+00:00,2026-01-29 09:30:00+00:00,26107.2,26076.07,26169.46,2.0,SL_HIT,-1.0,2026-01-29 09:45:00+00:00
NAS100,2026-01-29,D_FIRST_PULLBACK,2026-01-29 10:45:00+00:00,2026-01-29 11:00:00+00:00,26079.32,26057.2,26123.56,2.0,SL_HIT,-1.0,2026-01-29 11:30:00+00:00
NAS100,2026-01-29,D_FIRST_PULLBACK,2026-01-29 12:30:00+00:00,2026-01-29 12:45:00+00:00,26075.57,26029.45,26167.81,2.0,SL_HIT,-1.0,2026-01-29 13:00:00+00:00
NAS100,2026-01-29,D_FIRST_PULLBACK,2026-01-29 15:00:00+00:00,2026-01-29 15:15:00+00:00,25541.2,25415.45,25792.7,2.0,TP_HIT,2.0,2026-01-29 19:30:00+00:00
