setup_id,symbol,direction,setup_time,entry_time,entry_price,sl,tp,planned_rr,exit_time,exit_price,exit_reason,pnl_r,rectangle_size_points,ai_score
GBPUSD_2026-04-28T05:45:00_LONG,GBPUSD,buy,2026-04-28T05:45:00,2026-04-28T05:46:00,1.35335,1.3528799999999999,1.3547600000000006,3.0,2026-04-28T06:01:00,1.3528799999999999,SL_HIT,-1.0,11.000000000005448,100
GBPUSD_2026-04-28T13:00:00_LONG,GBPUSD,buy,2026-04-28T13:00:00,2026-04-28T13:01:00,1.35052,1.3499599999999998,1.3522000000000003,3.0,2026-04-28T14:15:00,1.3499599999999998,SL_HIT,-1.0,30.000000000018897,100
GBPUSD_2026-04-28T22:30:00_SHORT,GBPUSD,sell,2026-04-28T22:30:00,2026-04-28T22:31:00,1.35149,1.3520100000000002,1.3499299999999999,3.0,2026-04-28T22:48:00,1.3520100000000002,SL_HIT,-1.0,16.000000000016,100
GBPUSD_2026-04-29T00:00:00_SHORT,GBPUSD,sell,2026-04-29T00:00:00,2026-04-29T00:10:00,1.35168,1.3523500000000002,1.3496699999999995,3.0,2026-04-29T04:53:00,1.3523500000000002,SL_HIT,-1.0,36.0000000000138,100
GBPUSD_2026-04-29T03:00:00_SHORT,GBPUSD,sell,2026-04-29T03:00:00,2026-04-29T03:01:00,1.3521,1.35256,1.3507200000000004,3.0,2026-04-29T05:00:00,1.35256,SL_HIT,-1.0,13.999999999980693,100
GBPUSD_2026-04-29T17:30:00_LONG,GBPUSD,buy,2026-04-29T17:30:00,2026-04-29T17:31:00,1.35075,1.34981,1.3535699999999997,3.0,2026-04-29T18:19:00,1.34981,SL_HIT,-1.0,45.999999999990486,100
GBPUSD_2026-04-29T21:45:00_LONG,GBPUSD,buy,2026-04-29T21:45:00,2026-04-29T21:46:00,1.34879,1.3477,1.35206,3.0,2026-04-29T22:03:00,1.3477,SL_HIT,-1.0,18.0000000000069,100
GBPUSD_2026-04-30T02:00:00_SHORT,GBPUSD,sell,2026-04-30T02:00:00,2026-04-30T02:03:00,1.34747,1.34839,1.3447099999999998,3.0,2026-04-30T04:35:00,1.34839,SL_HIT,-1.0,61.99999999998428,100
GBPUSD_2026-04-30T03:45:00_SHORT,GBPUSD,sell,2026-04-30T03:45:00,2026-04-30T03:54:00,1.34802,1.3484200000000002,1.3468199999999995,3.0,2026-04-30T04:36:00,1.3484200000000002,SL_HIT,-1.0,14.000000000002897,100
GBPUSD_2026-04-30T05:00:00_SHORT,GBPUSD,sell,2026-04-30T05:00:00,2026-04-30T05:01:00,1.34896,1.34979,1.3464699999999996,3.0,2026-04-30T09:27:00,1.3464699999999996,TP_HIT,3.0,24.000000000001794,100
GBPUSD_2026-04-30T09:30:00_LONG,GBPUSD,buy,2026-04-30T09:30:00,2026-04-30T09:31:00,1.34616,1.34527,1.3488300000000002,3.0,2026-04-30T12:29:00,1.3488300000000002,TP_HIT,3.0,52.999999999991935,100
GBPUSD_2026-04-30T11:00:00_LONG,GBPUSD,buy,2026-04-30T11:00:00,2026-04-30T11:01:00,1.34594,1.34516,1.34828,3.0,2026-04-30T12:08:00,1.34828,TP_HIT,3.0,42.0000000000087,100
GBPUSD_2026-04-30T13:00:00_SHORT,GBPUSD,sell,2026-04-30T13:00:00,2026-04-30T13:01:00,1.34916,1.35029,1.3457699999999997,3.0,2026-04-30T14:31:00,1.35029,SL_HIT,-1.0,69.99999999999228,100
GBPUSD_2026-04-30T14:30:00_SHORT,GBPUSD,sell,2026-04-30T14:30:00,2026-04-30T14:32:00,1.34934,1.35073,1.34517,3.0,2026-04-30T15:27:00,1.35073,SL_HIT,-1.0,61.99999999998428,100
GBPUSD_2026-04-30T18:45:00_SHORT,GBPUSD,sell,2026-04-30T18:45:00,2026-04-30T18:46:00,1.35115,1.35233,1.3476100000000002,3.0,2026-04-30T19:02:00,1.35233,SL_HIT,-1.0,48.00000000000359,100
GBPUSD_2026-04-30T23:15:00_SHORT,GBPUSD,sell,2026-04-30T23:15:00,2026-04-30T23:16:00,1.35891,1.35973,1.35645,3.0,2026-04-30T23:43:00,1.35973,SL_HIT,-1.0,42.0000000000087,100
GBPUSD_2026-05-01T06:30:00_SHORT,GBPUSD,sell,2026-05-01T06:30:00,2026-05-01T06:46:00,1.36038,1.3609600000000002,1.3586399999999992,3.0,2026-05-01T08:21:00,1.3609600000000002,SL_HIT,-1.0,28.000000000005794,100
GBPUSD_2026-05-01T20:45:00_LONG,GBPUSD,buy,2026-05-01T20:45:00,2026-05-01T20:46:00,1.36257,1.3612,1.3666800000000003,3.0,2026-05-01T21:23:00,1.3612,SL_HIT,-1.0,45.999999999990486,100
GBPUSD_2026-05-04T10:15:00_LONG,GBPUSD,buy,2026-05-04T10:15:00,2026-05-04T10:18:00,1.35878,1.3582999999999998,1.3602200000000009,3.0,2026-05-04T11:43:00,1.3582999999999998,SL_HIT,-1.0,15.000000000009448,100
GBPUSD_2026-05-04T19:15:00_SHORT,GBPUSD,sell,2026-05-04T19:15:00,2026-05-04T19:16:00,1.356,1.3569900000000001,1.35303,3.0,2026-05-04T20:43:00,1.35303,TP_HIT,3.0,18.0000000000069,100
GBPUSD_2026-05-04T20:00:00_LONG,GBPUSD,buy,2026-05-04T20:00:00,2026-05-04T20:01:00,1.35559,1.3547399999999998,1.3581400000000008,3.0,2026-05-04T20:18:00,1.3547399999999998,SL_HIT,-1.0,26.999999999999243,100
GBPUSD_2026-05-04T20:30:00_LONG,GBPUSD,buy,2026-05-04T20:30:00,2026-05-04T20:31:00,1.35381,1.3527099999999999,1.3571100000000003,3.0,2026-05-04T20:51:00,1.3527099999999999,SL_HIT,-1.0,53.99999999999849,100
GBPUSD_2026-05-05T00:00:00_SHORT,GBPUSD,sell,2026-05-05T00:00:00,2026-05-05T00:01:00,1.35362,1.3544,1.35128,3.0,2026-05-05T12:36:00,1.3544,SL_HIT,-1.0,31.000000000003244,100
GBPUSD_2026-05-05T00:30:00_SHORT,GBPUSD,sell,2026-05-05T00:30:00,2026-05-05T00:43:00,1.35375,1.3544,1.3518,3.0,2026-05-05T06:23:00,1.3518,TP_HIT,3.0,28.99999999999014,100
GBPUSD_2026-05-05T02:15:00_LONG,GBPUSD,buy,2026-05-05T02:15:00,2026-05-05T02:16:00,1.35308,1.35218,1.3557800000000004,3.0,2026-05-05T06:01:00,1.35218,SL_HIT,-1.0,59.999999999993385,100
GBPUSD_2026-05-05T03:00:00_LONG,GBPUSD,buy,2026-05-05T03:00:00,2026-05-05T03:01:00,1.353,1.3522999999999998,1.3551000000000004,3.0,2026-05-05T06:00:00,1.3522999999999998,SL_HIT,-1.0,19.999999999997797,100
GBPUSD_2026-05-05T06:15:00_LONG,GBPUSD,buy,2026-05-05T06:15:00,2026-05-05T06:16:00,1.35234,1.3515499999999998,1.354710000000001,3.0,2026-05-05T09:57:00,1.3515499999999998,SL_HIT,-1.0,21.00000000000435,100
GBPUSD_2026-05-05T11:00:00_SHORT,GBPUSD,sell,2026-05-05T11:00:00,2026-05-05T11:01:00,1.35221,1.3530900000000001,1.3495699999999993,3.0,2026-05-05T11:32:00,1.3530900000000001,SL_HIT,-1.0,22.999999999995243,100
GBPUSD_2026-05-05T13:15:00_SHORT,GBPUSD,sell,2026-05-05T13:15:00,2026-05-05T13:16:00,1.35434,1.3553000000000002,1.3514599999999999,3.0,,,OPEN_AT_END,0.0,35.00000000000725,100
