setup_id,symbol,direction,setup_time,entry_time,entry_price,sl,tp,planned_rr,exit_time,exit_price,exit_reason,pnl_r,rectangle_size_points,rectangle_low,rectangle_high,ai_score
EURUSD_2026-02-23T14:45:00_LONG,EURUSD,buy,2026-02-23T14:45:00,2026-02-23T15:17:00,1.17954,1.17921,1.1805299999999999,3.0,2026-02-23T15:56:00,1.1805299999999999,TP_HIT,3.0,26.999999999999243,1.17921,1.17948,100
EURUSD_2026-02-23T19:45:00_LONG,EURUSD,buy,2026-02-23T19:45:00,2026-02-23T20:00:00,1.17897,1.17876,1.1796000000000002,3.0,2026-02-23T20:19:00,1.17876,SL_HIT,-1.0,12.999999999996346,1.17876,1.17889,100
EURUSD_2026-02-23T22:30:00_SHORT,EURUSD,sell,2026-02-23T22:30:00,2026-02-23T22:52:00,1.1793,1.17945,1.1788499999999997,3.0,2026-02-23T23:01:00,1.17945,SL_HIT,-1.0,7.000000000001449,1.17938,1.17945,100
EURUSD_2026-02-23T23:30:00_SHORT,EURUSD,sell,2026-02-23T23:30:00,2026-02-23T23:46:00,1.17923,1.17964,1.178,3.0,2026-02-24T00:16:00,1.178,TP_HIT,3.0,35.999999999991594,1.17928,1.17964,100
EURUSD_2026-02-24T06:30:00_SHORT,EURUSD,sell,2026-02-24T06:30:00,2026-02-24T06:47:00,1.17796,1.17825,1.1770899999999995,3.0,2026-02-24T07:21:00,1.17825,SL_HIT,-1.0,24.000000000001794,1.17801,1.17825,100
EURUSD_2026-02-24T13:00:00_LONG,EURUSD,buy,2026-02-24T13:00:00,2026-02-24T13:19:00,1.17705,1.17679,1.1778299999999997,3.0,2026-02-24T13:39:00,1.1778299999999997,TP_HIT,3.0,18.999999999991246,1.17679,1.17698,100
EURUSD_2026-02-24T14:00:00_LONG,EURUSD,buy,2026-02-24T14:00:00,2026-02-24T14:28:00,1.17712,1.17671,1.17835,3.0,2026-02-24T15:11:00,1.17835,TP_HIT,3.0,29.000000000012346,1.17671,1.177,100
EURUSD_2026-02-24T14:30:00_SHORT,EURUSD,sell,2026-02-24T14:30:00,2026-02-24T14:45:00,1.17729,1.17811,1.1748299999999998,3.0,2026-02-24T15:06:00,1.17811,SL_HIT,-1.0,66.99999999999484,1.17744,1.17811,100
EURUSD_2026-02-24T19:00:00_LONG,EURUSD,buy,2026-02-24T19:00:00,2026-02-24T19:22:00,1.17783,1.17763,1.1784299999999999,3.0,2026-02-24T19:55:00,1.17763,SL_HIT,-1.0,15.999999999993795,1.17763,1.17779,100
EURUSD_2026-02-24T23:15:00_SHORT,EURUSD,sell,2026-02-24T23:15:00,2026-02-24T23:31:00,1.17767,1.17783,1.1771900000000002,3.0,2026-02-24T23:37:00,1.17783,SL_HIT,-1.0,14.000000000002897,1.17769,1.17783,100
EURUSD_2026-02-24T23:45:00_SHORT,EURUSD,sell,2026-02-24T23:45:00,2026-02-25T00:00:00,1.17776,1.17798,1.1770999999999996,3.0,2026-02-25T00:15:00,1.17798,SL_HIT,-1.0,19.999999999997797,1.17778,1.17798,100
EURUSD_2026-02-25T05:45:00_SHORT,EURUSD,sell,2026-02-25T05:45:00,2026-02-25T06:01:00,1.18051,1.18065,1.1800899999999999,3.0,2026-02-25T06:02:00,1.18065,SL_HIT,-1.0,11.000000000005448,1.18054,1.18065,100
EURUSD_2026-02-25T15:00:00_SHORT,EURUSD,sell,2026-02-25T15:00:00,2026-02-25T15:25:00,1.18018,1.18072,1.17856,3.0,2026-02-25T16:11:00,1.18072,SL_HIT,-1.0,45.00000000000614,1.18027,1.18072,100
EURUSD_2026-02-25T21:45:00_SHORT,EURUSD,sell,2026-02-25T21:45:00,2026-02-25T22:17:00,1.18107,1.1813,1.1803800000000002,3.0,2026-02-25T22:24:00,1.1813,SL_HIT,-1.0,21.00000000000435,1.18109,1.1813,100
EURUSD_2026-02-25T22:00:00_SHORT,EURUSD,sell,2026-02-25T22:00:00,2026-02-25T22:15:00,1.18114,1.18136,1.1804800000000004,3.0,2026-02-25T22:25:00,1.18136,SL_HIT,-1.0,17.000000000000348,1.18119,1.18136,100
EURUSD_2026-02-26T04:45:00_SHORT,EURUSD,sell,2026-02-26T04:45:00,2026-02-26T05:00:00,1.18191,1.18227,1.1808300000000003,3.0,2026-02-26T07:03:00,1.1808300000000003,TP_HIT,3.0,29.999999999996692,1.18197,1.18227,100
EURUSD_2026-02-26T11:00:00_SHORT,EURUSD,sell,2026-02-26T11:00:00,2026-02-26T11:21:00,1.1804,1.18051,1.1800699999999997,3.0,2026-02-26T11:28:00,1.18051,SL_HIT,-1.0,7.000000000001449,1.18044,1.18051,100
EURUSD_2026-02-26T19:15:00_SHORT,EURUSD,sell,2026-02-26T19:15:00,2026-02-26T20:23:00,1.17992,1.17999,1.17971,3.0,2026-02-26T20:33:00,1.17999,SL_HIT,-1.0,6.000000000017102,1.17993,1.17999,100
EURUSD_2026-02-27T00:15:00_LONG,EURUSD,buy,2026-02-27T00:15:00,2026-02-27T00:31:00,1.17963,1.17942,1.18026,3.0,2026-02-27T00:49:00,1.17942,SL_HIT,-1.0,16.000000000016,1.17942,1.17958,100
EURUSD_2026-02-27T14:30:00_SHORT,EURUSD,sell,2026-02-27T14:30:00,2026-02-27T14:45:00,1.18113,1.18171,1.17939,3.0,2026-02-27T15:09:00,1.18171,SL_HIT,-1.0,43.99999999999959,1.18127,1.18171,100
EURUSD_2026-02-27T15:30:00_SHORT,EURUSD,sell,2026-02-27T15:30:00,2026-02-27T16:56:00,1.18168,1.1825,1.17922,3.0,2026-02-27T19:31:00,1.1825,SL_HIT,-1.0,78.00000000000028,1.18172,1.1825,100
EURUSD_2026-03-01T22:45:00_LONG,EURUSD,buy,2026-03-01T22:45:00,2026-03-01T23:01:00,1.17604,1.17569,1.1770900000000002,3.0,2026-03-01T23:15:00,1.1770900000000002,TP_HIT,3.0,24.000000000001794,1.17569,1.17593,100
EURUSD_2026-03-02T02:15:00_SHORT,EURUSD,sell,2026-03-02T02:15:00,2026-03-02T02:33:00,1.17919,1.17959,1.17799,3.0,2026-03-02T04:06:00,1.17799,TP_HIT,3.0,18.999999999991246,1.1794,1.17959,100
EURUSD_2026-03-02T12:45:00_LONG,EURUSD,buy,2026-03-02T12:45:00,2026-03-02T13:05:00,1.17048,1.16955,1.1732699999999996,3.0,2026-03-02T14:37:00,1.16955,SL_HIT,-1.0,30.99999999998104,1.16955,1.16986,100
EURUSD_2026-03-02T13:30:00_SHORT,EURUSD,sell,2026-03-02T13:30:00,2026-03-02T13:45:00,1.17171,1.17195,1.17099,3.0,2026-03-02T13:50:00,1.17195,SL_HIT,-1.0,21.00000000000435,1.17174,1.17195,100
EURUSD_2026-03-02T14:30:00_LONG,EURUSD,buy,2026-03-02T14:30:00,2026-03-02T16:10:00,1.16969,1.16923,1.1710699999999996,3.0,2026-03-02T17:25:00,1.16923,SL_HIT,-1.0,39.00000000001125,1.16923,1.16962,100
EURUSD_2026-03-03T09:30:00_LONG,EURUSD,buy,2026-03-03T09:30:00,2026-03-03T09:45:00,1.15995,1.15892,1.1630400000000003,3.0,2026-03-03T10:01:00,1.15892,SL_HIT,-1.0,97.99999999999808,1.15892,1.1599,100
EURUSD_2026-03-03T17:00:00_SHORT,EURUSD,sell,2026-03-03T17:00:00,2026-03-03T17:15:00,1.16029,1.16065,1.1592100000000003,3.0,2026-03-03T17:27:00,1.16065,SL_HIT,-1.0,31.99999999998759,1.16033,1.16065,100
