setup_id,symbol,direction,setup_time,entry_time,entry_price,sl,tp,planned_rr,exit_time,exit_price,exit_reason,pnl_r,rectangle_size_points,rectangle_low,rectangle_high,ai_score
NAS100_2026-03-16T01:45:00_SHORT,NAS100,sell,2026-03-16T01:45:00,2026-03-16T02:00:00,24502.19,24515.69,24461.69,3.0,2026-03-16T03:49:00,24515.69,SL_HIT,-1.0,861.9999999998981,24506.57,24515.19,100
NAS100_2026-03-16T07:30:00_LONG,NAS100,buy,2026-03-16T07:30:00,2026-03-16T07:46:00,24517.99,24495.74,24584.74,3.0,2026-03-16T08:40:00,24495.74,SL_HIT,-1.0,1087.999999999738,24496.24,24507.12,100
NAS100_2026-03-16T08:15:00_LONG,NAS100,buy,2026-03-16T08:15:00,2026-03-16T08:30:00,24526.87,24495.49,24621.00999999999,3.0,2026-03-16T08:40:00,24495.49,SL_HIT,-1.0,2450.0,24495.99,24520.49,100
NAS100_2026-03-16T13:30:00_SHORT,NAS100,sell,2026-03-16T13:30:00,2026-03-16T14:34:00,24661.12,24708.49,24519.00999999999,3.0,2026-03-16T15:22:00,24708.49,SL_HIT,-1.0,4550.0,24662.49,24707.99,100
NAS100_2026-03-16T18:15:00_SHORT,NAS100,sell,2026-03-16T18:15:00,2026-03-16T18:31:00,24704.12,24718.99,24659.50999999999,3.0,2026-03-16T18:41:00,24718.99,SL_HIT,-1.0,737.0000000002619,24711.12,24718.49,100
NAS100_2026-03-16T19:30:00_LONG,NAS100,buy,2026-03-16T19:30:00,2026-03-16T19:51:00,24654.62,24640.87,24695.87,3.0,2026-03-16T20:25:00,24640.87,SL_HIT,-1.0,750.0,24641.37,24648.87,100
NAS100_2026-03-16T22:00:00_LONG,NAS100,buy,2026-03-16T22:00:00,2026-03-16T22:24:00,24641.12,24623.12,24695.12,3.0,2026-03-16T22:35:00,24623.12,SL_HIT,-1.0,1175.0,24623.62,24635.37,100
NAS100_2026-03-17T00:30:00_LONG,NAS100,buy,2026-03-17T00:30:00,2026-03-17T00:45:00,24612.0,24601.87,24642.390000000003,3.0,2026-03-17T00:50:00,24601.87,SL_HIT,-1.0,438.00000000010186,24602.37,24606.75,100
NAS100_2026-03-17T04:45:00_SHORT,NAS100,sell,2026-03-17T04:45:00,2026-03-17T05:00:00,24613.87,24629.62,24566.62,3.0,2026-03-17T05:12:00,24629.62,SL_HIT,-1.0,1175.0,24617.37,24629.12,100
NAS100_2026-03-17T11:15:00_SHORT,NAS100,sell,2026-03-17T11:15:00,2026-03-17T11:30:00,24612.55,24639.55,24531.55,3.0,2026-03-17T12:07:00,24639.55,SL_HIT,-1.0,1250.0,24626.55,24639.05,100
NAS100_2026-03-17T15:30:00_LONG,NAS100,buy,2026-03-17T15:30:00,2026-03-17T15:45:00,24778.55,24728.3,24929.3,3.0,2026-03-17T16:07:00,24728.3,SL_HIT,-1.0,4336.999999999898,24728.8,24772.17,100
NAS100_2026-03-17T17:45:00_SHORT,NAS100,sell,2026-03-17T17:45:00,2026-03-17T18:00:00,24806.55,24820.55,24764.55,3.0,2026-03-17T18:03:00,24820.55,SL_HIT,-1.0,888.0000000001019,24811.17,24820.05,100
NAS100_2026-03-17T18:00:00_SHORT,NAS100,sell,2026-03-17T18:00:00,2026-03-17T18:15:00,24812.05,24833.92,24746.440000000002,3.0,2026-03-18T00:45:00,24833.92,SL_HIT,-1.0,2125.0,24812.17,24833.42,100
NAS100_2026-03-18T04:45:00_SHORT,NAS100,sell,2026-03-18T04:45:00,2026-03-18T05:00:00,24913.04,24925.41,24875.930000000004,3.0,2026-03-18T05:10:00,24925.41,SL_HIT,-1.0,875.0,24916.16,24924.91,100
NAS100_2026-03-18T09:15:00_SHORT,NAS100,sell,2026-03-18T09:15:00,2026-03-18T09:30:00,24960.96,24967.21,24942.21,3.0,2026-03-18T09:42:00,24967.21,SL_HIT,-1.0,500.0,24961.71,24966.71,100
NAS100_2026-03-18T10:15:00_SHORT,NAS100,sell,2026-03-18T10:15:00,2026-03-18T10:37:00,24964.34,24974.84,24932.84,3.0,2026-03-18T11:00:00,24932.84,TP_HIT,3.0,950.0,24964.84,24974.34,100
NAS100_2026-03-18T18:30:00_LONG,NAS100,buy,2026-03-18T18:30:00,2026-04-07T22:37:00,24612.93,24564.09,24759.45,3.0,2026-04-07T23:00:00,24759.45,TP_HIT,3.0,2575.0,24564.59,24590.34,100
NAS100_2026-03-18T23:30:00_SHORT,NAS100,sell,2026-03-18T23:30:00,2026-03-18T23:45:00,24393.35,24423.98,24301.459999999995,3.0,2026-03-19T01:36:00,24423.98,SL_HIT,-1.0,1850.0,24404.98,24423.48,100
